0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-41.80726892625701,31.892127841198075,3.0069895604952888,-15.585015617815918,8.273427853524218,3.6887186755194667,6.274744916650916,0.8685342859910923,-0.5894021947139954,10.971720276249208,11.118175494517411,9.20887500984361,3.532994224428451,-1.0738424589293645,-3.1099981009558983,0.28447792645053643,-2.7055231067391623,-0.7732491159649101,1.2962857447038674,7.19947184173267,-1.1036327222191071,0.24822658162770878,-1.1281638528092883,-1.2745915550187705,1.3164780770265347,-2.1514103098936435,-1.0558813200202424,1.2177150142882616,4.370351456471752,0.4354169924535951,-6.213702141442402,0.17701631736504242,-2.8395297793399448,2.0800763958961057,-2.065431836853592,3.4595182039118177,0.5617521546225964,-0.9515990556682905,-3.496534038078024,-0.2622292895885505,1.7782601707187768,-1.8007702877179548,-0.5043131152722393,0.16611237341009633,-2.3964924118024995,-3.1366117309175943,-0.858000479793714,-1.6864319221041717,-1.7343865345994258,-0.8597927289989638
-3.7912322887253174,-11.20193640514456,-1.1707095244821328,7.958749691956949,0.7492217259293661,-0.4009129043914025,0.32730002989611745,4.498873557666318,-7.468879810203731,-0.14506138892265075,4.7021888890690455,1.6785235121101942,-1.552142565186344,-0.912340314475537,-2.160344271093511,0.742027829790097,-0.4348933750041655,-3.1773616307916335,-1.3242163846414543,-3.8989577548308527,2.797262822419345,-2.694984917776535,-0.638682401437653,1.4188037843999892,1.284024556606505,1.0792084311554144,-1.622811890394149,-1.7794970053706087,1.9576995416988014,-0.9859106172793035,5.1190695962286314,-2.9964537581062967,-2.4006886531400293,2.4650556096303884,-2.166090103421253,1.7078432601570015,-1.7723751381578263,-0.5709778731815003,-1.5027363435051981,-1.874673192754126,-1.100784349048735,2.9177708964714917,-3.0806141983776536,0.30137104077132604,-0.09231292895813821,1.0750750750315372,-0.45273147859862506,0.325657017141472,-0.30240898591367343,-0.6219810426532512
-3.4528329060802343,1.8449060458920146,-17.982222937524966,11.480686292098813,-3.3149558442815588,-4.927917300556068,9.616249568257853,-6.721024381033978,-3.036442727798425,3.4007441204302036,-1.675869375212569,3.81582697789372,3.3615349853162746,3.3542278321938332,2.0921854982175576,1.5599406372061153,0.6962527023244863,-1.1937932500217667,2.1751381527902662,-2.825524098157962,2.1016316714257894,-0.6807017395658752,-2.2065053956994043,-0.27461569058511065,0.00263633579178173,0.07071953183817153,-2.555220622168517,2.358097379730711,-1.2633133919805595,0.5016803774968213,0.3459618158005141,-1.7281179139189438,-0.1429123928369443,-0.22834909115265414,-1.4615800799306435,-1.71751740139193,-2.9609701886316686,-2.5363624246783316,-2.3651176444737385,-1.056095069108676,0.2340589742574362,-0.21266948470130562,0.6247295797500138,1.9969152026191528,-2.2414684042735,-2.0562110346394267,0.7258167863385591,-0.5005940802382782,0.5968397049894943,-0.08109504342507273
-4.066169583167489,-0.8457547681040063,-11.26375193723975,7.135031364590451,1.2405175145004967,-2.8912085334711697,7.884724431574839,-4.288098260158101,-10.830347510322113,-4.940797631492078,-0.13795092981368803,-1.5567909761285352,5.012240888270496,2.961275657691048,4.702527198554421,1.3029299421074017,5.56608424480068,-1.8567344457918433,1.8265058921014088,-5.311976766404737,2.138747121436103,4.141635067494263,-1.4936881844709402,-0.8575279172022906,2.10962748525042,2.8172438451484947,1.5042469972972927,-3.494825475056944,-3.792849310438103,1.8802708447065124,-4.741019087082481,-0.09763428599751495,-3.7048193280418245,0.2843062030378478,-1.5014754131063535,0.39180296795418085,0.606428762797034,-0.5643719198562056,-1.9210528607713055,-3.9623862413174002,-2.1430028979836484,-1.9317096487130798,2.727406404292385,-0.11321020622779625,0.9556336093406439,0.8040928205919848,-1.376931005760774,2.0547098446310583,-0.20334039725275738,-0.23111329450492932
8.151999814298557,-1.6932587667432624,-8.086097569984554,-7.605517438078766,-3.382979243682667,12.153033740157346,-0.4548313964823334,-1.4743003487262736,-4.504515436375341,-0.982574860061378,9.370709399953455,-0.7932984946229679,6.013772567398315,0.720472186610898,-0.023434506464817338,0.043505077901182465,2.638038256478514,0.791889589908238,-0.0732638596408633,-3.7933098476682563,4.286040949509836,-3.6633808101849574,-2.549726696147045,-2.332120639584353,-2.9014310064432007,-0.8962199139960061,-0.36642645529129914,1.7065279072679036,0.8771636744771831,-0.49683777636196297,-0.0644155997698127,2.572465416078263,-0.8862118319333137,1.0658429163930248,-0.957960401756191,-0.6122249312347212,-1.6526127228961982,0.3401254535393037,0.4153015954207183,0.7823817939912012,1.3727415969385424,1.115147999262552,-0.3650091257660596,-0.06698154273334796,2.5324935119875596,0.07760721087121732,0.42988048221571346,-0.2974038740172989,-1.2069141683410851,1.70588082954333
7.526028701236339,-2.228018509113857,-8.807772934705964,2.9249631458159966,-11.074039447108259,-2.494077508657439,-1.9146510071464475,-5.4437224024758715,-2.4356129865124676,2.7918566003431455,-4.401808602051432,1.9379711576200902,-1.3068773517310723,1.6929422285530762,-0.6667565661639668,0.5234106932359583,2.9013048379331745,-3.041918773404939,0.15126516160375486,0.6760718445223942,4.029692632259625,0.5161795531249282,-3.41677282457674,-0.8232628278673824,2.7224297433685702,-1.0251480921360163,0.9195253225368474,1.3640057523903224,3.348443816666994,4.125344496281324,-1.258550996697241,-1.4827680822552112,-1.602910197668482,-0.4104384047747543,0.1870980049010805,0.9267809955225105,1.5014044707666376,-2.5879267221982816,-0.11009066174534335,-0.5418765047752577,1.1634188188313153,3.0506215721499257,-1.688602559479242,-2.5144849992661134,2.0828995511727095,0.9011335947614817,-0.20360789925878295,0.5095824557676715,0.8077241237830716,-0.1574231886685906
-25.26515865666359,2.2710396903106793,-19.418950931628913,-3.983270282401366,-0.6678379547023421,-5.986698230938439,17.948913571070573,-13.458673479600376,-6.497478933073514,4.597685459581421,1.3098300948738237,2.3244336177131677,8.805635660714179,-0.9388089308965407,2.2788469438324026,0.46955007110001296,1.406247947846647,2.1271231004396527,0.40774191174859764,-1.652521009127618,0.18256974025913597,-0.11358963873082834,-0.7116040818952961,2.0227250822782468,-2.251194727846069,-0.05513925718920959,-1.1755302033943191,-1.5494899752969273,-4.8830261838332225,-1.758709867342143,-0.6298328372268175,1.1495981018433712,-0.47594410861512093,-0.9777014668435647,1.4234529797645443,1.6877161913939458,0.3147125362383903,-0.5436459969755912,1.2187943497713138,-1.8553400504597057,-1.3019732329324802,-1.0997519736580879,-0.9235802852222229,-0.21105352550687495,-0.4918419804365634,0.36473836089324835,1.7662799276801908,-0.5776227207629319,-0.9038559586135227,1.1825959744010481
-14.422958399870172,12.9857928828232,3.0303126384445873,-0.2045428281283631,-5.311586905973272,5.2071524272271015,5.341450012663512,7.171327113158491,-3.98050835079722,-1.3927386513845164,-0.7056187734887555,-2.1796001286450424,-4.539574364083134,0.8049864948731108,-1.2535726970171464,4.937257058016497,3.358339635788238,-3.7064753905119843,1.8296543653241657,-1.1409109077599027,-0.5690485662416394,0.6571424185263766,1.8465997738709274,2.536467478623194,0.8957344438937513,1.0242923534967987,-1.4548922046268888,-0.20798562907324947,1.1178000819977154,1.22815716597757,3.618464360239698,0.1442461556845524,0.8990307263338901,-2.3652581722706967,4.731502566241388,1.4335702269449715,-0.6533869052455448,0.5110440904159496,-2.58433944821257,-0.1554997321980903,-1.226891669354115,1.1781356077775473,-0.10220436905614018,0.3921300884490194,0.09681912510001332,0.595896968739008,0.3672749755176129,1.254535204445209,-1.413148108273523,-0.34057066258508095
-19.405206621834296,12.013763473103845,-16.741568833710737,-8.083864164488757,-3.84505747151588,-7.451313997795278,15.41258661027894,-17.802301000291198,-5.636655380021397,-0.8061333643030442,2.4214056415668823,1.0111592104749187,8.471374698797414,-1.5854381774306703,0.6115799643855753,0.6094085015256275,5.564840801690471,3.21138163672993,-0.5824286784917198,-2.7828474010828037,0.32791529385174045,-1.7340851391488121,-1.7996008852647596,1.8777051015709136,-2.7664134533584637,-0.56607205323363,1.114988021620952,0.17904378948145078,-4.180536353987081,0.34842155750340237,2.265962779173228,0.31613034918066313,-3.397500023599728,-1.173315491807776,0.058203514579606104,-1.7039920392374672,0.4136826038135024,1.7884843886401898,1.283883345364536,-2.5731991821547906,0.1661105126464689,-0.38781788252842603,-0.4975588265084423,-1.3322103502532696,0.5390937187802747,0.2426900070769864,1.035032884209187,1.1024987607577073,-0.06120942295907104,0.927871756695337
-1.1346685211026974,-2.1942732315370694,-0.22437614448008208,1.1902941610696949,-0.5620049844390812,-0.3563404886354756,0.04469567826609378,0.10387251379574237,0.4733089931670123,-1.350511782117476,-0.054551384970683924,-0.49602362303472103,0.2870094651724665,-0.5675200496289154,0.10133050142629926,0.16751211177706266,-0.33382162670717747,-0.5714839129422534,-0.14640054398879004,0.8823510997938432,-0.23511675546649527,-0.4196095354517255,-0.2074898400037968,-0.008096489418672819,0.011022018622099977,0.6633088065802047,0.7156991759634496,0.4680315680866492,0.34118233001112075,-0.15601268461725676,-0.2951973782458101,-0.272568856355604,-0.22264901306372942,-0.0034045287700936663,-0.2912181135888917,-0.17903277521908517,0.3338883937124157,-0.0416225280037385,-0.13713444212131343,0.3578543689763466,0.07534542148102444,-0.13315838731248975,0.020238848739425257,0.03196070682924213,-0.059599363552006505,0.025001827815317085,-0.010918256404931175,-0.036803000999233615,-0.030945520362819397,-0.03955853860587629
11.704788359878412,-15.315818982290962,-7.623389329844896,-2.9882532804817568,-0.7391566756199267,-2.691856877818266,-0.9131920773725156,0.9381866576568131,-2.281257864876678,-4.470269487989266,10.664521947149582,0.4568707773390433,0.8327309671035531,-1.067513942123051,1.5308810056962048,-0.7497538840779444,-2.557435945915455,0.4795468190746257,-4.7923917553816535,0.43416942333507746,-0.09530516772812789,-0.5659068818984033,0.034813627907060725,2.0870187848512547,-0.2388197017966197,-0.7549909072387623,-1.5203331381798695,1.645787670547385,4.373751010532262,-0.43919556247354513,2.3747787975920183,0.3476923866662895,-1.2878317610691685,-0.028828209902014793,0.7379034023479235,2.8562368456142373,0.09708624710875348,0.6659383437703992,-0.5128847411713437,0.42933734908589677,-1.6697291225792914,-0.9473495520753293,-0.37648718173826606,0.9715254401141638,-0.6407729609513277,0.8238879883465783,-1.6975659289594305,-0.20700282070734008,0.4382602927838115,1.1290285000862659
-6.149139202845238,-16.87625271393966,-1.6118722544560056,-7.631497086545375,-3.8195556073261656,-4.460491726863235,13.550483833987283,6.537846266255089,8.076589868639047,1.4160743945154097,-3.319706324603999,1.8850030829310886,4.05763442672034,5.799189020178557,0.5000327793105281,7.319202956977699,5.907839760471223,-7.546603208857832,-5.6240058811082,2.1341914480901827,0.45578276576110754,-2.0453933158248563,0.07631784762658679,3.4683392581315546,1.3007625251901134,3.5474159339326445,2.0560512743519594,2.045772502228144,1.1310331488533392,4.189916573583016,-4.924989138053666,-1.4185791923088804,-1.298287554357211,2.373596278651172,-1.5204527276346298,-2.702006337065754,-3.1236175774227815,-1.6946034577829385,0.4833739426441303,-0.39704822225360714,-1.048884360307481,-2.1193871419148542,-1.5898923453749478,0.6523311030075165,0.638120296716945,0.5046946887274171,-2.516665787444047,0.06341393484206878,-2.3370743911583522,-0.20387849608063918
